image_id;tma_number;roll;frame;view_direction;altitude;azimuth;date_year;date_month;date_day;cam_id;location
CA182431L0038;1824;31L;38;L;20500;1.798;1966;11;25;32;peninsula
CA184631L0371;1846;31L;371;L;19200;1.111;1966;12;27;32;peninsula
CA184733R0023;1847;33R;23;R;19200;2.916;1966;12;27;32;peninsula
CA174233R0079;1742;33R;79;R;25000;1.125;1966;1;29;32;peninsula
CA181831L0008;1818;31L;8;L;20700;1.109;1966;0;0;32;peninsula
CA182233R0018;1822;33R;18;R;20500;1.810;1966;11;23;32;peninsula
CA207532V0283;2075;32V;283;V;;2.799;1967;12;0;32;peninsula
CA182731L0060;1827;31L;60;L;20380;2.934;1966;12;18;32;peninsula
CA182132V0019;1821;32V;19;V;16000;2.849;1966;11;18;32;peninsula
CA184532V0199;1845;32V;199;V;19200;2.909;1966;12;27;32;peninsula
CA180532V0014;1805;32V;14;V;;1.048;1966;0;0;32;peninsula
CA183433R0004;1834;33R;4;R;20500;3.586;1966;11;28;32;peninsula
CA207531L0362;2075;31L;362;L;;2.799;1967;12;0;32;peninsula
CA183131L0078;1831;31L;78;L;20360;1.038;1966;12;18;32;peninsula
CA182132V0064;1821;32V;64;V;16000;2.849;1966;11;18;32;peninsula
CA180532V0040;1805;32V;40;V;;1.048;1966;0;0;32;peninsula
CA216332V0161;2163;32V;161;V;;2.897;1968;0;0;32;peninsula
CA181631L0152;1816;31L;152;L;16000;1.120;1966;0;0;32;peninsula
CA207331L0081;2073;31L;81;L;;2.870;1967;12;0;32;peninsula
CA181631L0129;1816;31L;129;L;16000;1.120;1966;0;0;32;peninsula
CA184631L0382;1846;31L;382;L;19200;1.111;1966;12;27;32;peninsula
CA184831L0142;1848;31L;142;L;19200;1.116;1966;12;27;32;peninsula
CA174532V0009;1745;32V;9;V;24000;1.135;1966;1;28;32;peninsula
CA184633R0332;1846;33R;332;R;19200;1.111;1966;12;27;32;peninsula
CA196633R0065;1966;33R;65;R;26000;2.899;1967;1;7;32;peninsula
CA183131L0010;1831;31L;10;L;20360;1.038;1966;12;18;32;peninsula
CA181631L0181;1816;31L;181;L;16000;1.120;1966;0;0;32;peninsula
CA214133R0072;2141;33R;72;R;;1.162;1968;12;23;32;peninsula
CA216332V0160;2163;32V;160;V;;2.897;1968;0;0;32;peninsula
CA174433R0250;1744;33R;250;R;25000;1.115;1966;1;29;32;peninsula
CA214131L0120;2141;31L;120;L;;1.162;1968;12;23;32;peninsula
CA181831L0053;1818;31L;53;L;20700;1.109;1966;0;0;32;peninsula
CA184432V0159;1844;32V;159;V;19200;1.122;1966;12;27;32;peninsula
CA216432V0216;2164;32V;216;V;;1.121;1969;1;12;32;peninsula
CA181432V0009;1814;32V;9;V;23300;2.890;1966;0;0;32;peninsula
CA183133R0049;1831;33R;49;R;20360;1.038;1966;12;18;32;peninsula
CA196931L0175;1969;31L;175;L;26000;1.111;1967;1;7;32;peninsula
CA183431L0027;1834;31L;27;L;20500;3.586;1966;11;28;32;peninsula
CA181431L0013;1814;31L;13;L;23300;2.890;1966;0;0;32;peninsula
CA181632V0143;1816;32V;143;V;16000;1.120;1966;0;0;32;peninsula
CA182433R0103;1824;33R;103;R;20500;1.798;1966;11;25;32;peninsula
CA181831L0070;1818;31L;70;L;20700;1.109;1966;0;0;32;peninsula
CA181632V0133;1816;32V;133;V;16000;1.120;1966;0;0;32;peninsula
CA207331L0143;2073;31L;143;L;;2.870;1967;12;0;32;peninsula
CA216431L0201;2164;31L;201;L;;1.121;1969;1;12;32;peninsula
CA181533R0033;1815;33R;33;R;23300;1.121;1966;0;0;32;peninsula
CA183133R0055;1831;33R;55;R;20360;1.038;1966;12;18;32;peninsula
CA214131L0121;2141;31L;121;L;;1.162;1968;12;23;32;peninsula
CA181433R0001;1814;33R;1;R;23300;2.890;1966;0;0;32;peninsula
CA182932V0043;1829;32V;43;V;20150;2.851;1966;12;18;32;peninsula
CA174131L0275;1741;31L;275;L;25000;2.931;1966;1;27;32;peninsula
CA184333R0080;1843;33R;80;R;19200;1.108;1966;12;27;32;peninsula
CA184933R0209;1849;33R;209;R;19200;2.837;1966;12;27;32;peninsula
CA216633R0308;2166;33R;308;R;;1.117;1969;1;12;32;peninsula
CA174532V0005;1745;32V;5;V;24000;1.135;1966;1;28;32;peninsula
CA183332V0038;1833;32V;38;V;20380;1.110;1966;12;18;32;peninsula
CA181633R0039;1816;33R;39;R;16000;1.120;1966;0;0;32;peninsula
CA182433R0083;1824;33R;83;R;20500;1.798;1966;11;25;32;peninsula
CA216331L0168;2163;31L;168;L;;2.897;1968;0;0;32;peninsula
CA164431L0071;1644;31L;71;L;25000;2.058;1965;2;18;32;peninsula
CA214131L0076;2141;31L;76;L;;1.162;1968;12;23;32;peninsula
CA181331L0138;1813;31L;138;L;20000;1.118;1966;0;0;32;peninsula
CA184631L0372;1846;31L;372;L;19200;1.111;1966;12;27;32;peninsula
CA182932V0016;1829;32V;16;V;20150;2.851;1966;12;18;32;peninsula
CA182231L0017;1822;31L;17;L;20500;1.810;1966;11;23;32;peninsula
CA216633R0314;2166;33R;314;R;;1.117;1969;1;12;32;peninsula
CA182133R0131;1821;33R;131;R;16000;2.849;1966;11;18;32;peninsula
CA180031L0022;1800;31L;22;L;;2.925;1966;0;0;32;peninsula
CA182432V0044;1824;32V;44;V;20500;1.798;1966;11;25;32;peninsula
CA181633R0019;1816;33R;19;R;16000;1.120;1966;0;0;32;peninsula
CA174332V0244;1743;32V;244;V;25000;2.913;1966;1;29;32;peninsula
CA184533R0251;1845;33R;251;R;19200;2.909;1966;12;27;32;peninsula
CA182933R0042;1829;33R;42;R;20150;2.851;1966;12;18;32;peninsula
CA182432V0005;1824;32V;5;V;20500;1.798;1966;11;25;32;peninsula
CA182931L0017;1829;31L;17;L;20150;2.851;1966;12;18;32;peninsula
CA182232V0102;1822;32V;102;V;20500;1.810;1966;11;23;32;peninsula
CA207332V0065;2073;32V;65;V;;2.870;1967;12;0;32;peninsula
CA182131L0106;1821;31L;106;L;16000;2.849;1966;11;18;32;peninsula
CA183132V0078;1831;32V;78;V;20360;1.038;1966;12;18;32;peninsula
CA212332V0026;2123;32V;26;V;;2.855;1968;11;18;32;peninsula
CA182533R0108;1825;33R;108;R;20380;2.925;1966;12;18;32;peninsula
CA213432V0285;2134;32V;285;V;;908.952;1968;12;20;32;peninsula
CA181331L0140;1813;31L;140;L;20000;1.118;1966;0;0;32;peninsula
CA184831L0116;1848;31L;116;L;19200;1.116;1966;12;27;32;peninsula
CA184332V0031;1843;32V;31;V;19200;1.108;1966;12;27;32;peninsula
CA182231L0088;1822;31L;88;L;20500;1.810;1966;11;23;32;peninsula
CA181631L0147;1816;31L;147;L;16000;1.120;1966;0;0;32;peninsula
CA214131L0094;2141;31L;94;L;;1.162;1968;12;23;32;peninsula
CA216131L0067;2161;31L;67;L;;2.909;1969;1;8;32;peninsula
CA182432V0018;1824;32V;18;V;20500;1.798;1966;11;25;32;peninsula
CA216033R0011;2160;33R;11;R;;1.096;1969;1;8;32;peninsula
CA181332V0111;1813;32V;111;V;20000;1.118;1966;0;0;32;peninsula
CA184633R0378;1846;33R;378;R;19200;1.111;1966;12;27;32;peninsula
CA181332V0172;1813;32V;172;V;20000;1.118;1966;0;0;32;peninsula
CA182533R0058;1825;33R;58;R;20380;2.925;1966;12;18;32;peninsula
CA184432V0114;1844;32V;114;V;19200;1.122;1966;12;27;32;peninsula
CA207432V0155;2074;32V;155;V;;1.033;1967;12;0;32;peninsula
CA180432V0194;1804;32V;194;V;;2.894;1966;0;0;32;peninsula
CA184431L0131;1844;31L;131;L;19200;1.122;1966;12;27;32;peninsula
CA184933R0259;1849;33R;259;R;19200;2.837;1966;12;27;32;peninsula
CA182131L0186;1821;31L;186;L;16000;2.849;1966;11;18;32;peninsula
CA207531L0349;2075;31L;349;L;;2.799;1967;12;0;32;peninsula
CA181231L0043;1812;31L;43;L;20340;2.867;1966;12;18;32;peninsula
CA183532V0084;1835;32V;84;V;20500;3.598;1966;11;28;32;peninsula
CA512332V0074;5123;32V;74;V;10000;3.403;1947;1;24;32;marie_byrd_land
CA183132V0077;1831;32V;77;V;20360;1.038;1966;12;18;32;peninsula
CA213332V0275;2133;32V;275;V;;2.853;1968;12;20;32;peninsula
CA181633R0082;1816;33R;82;R;16000;1.120;1966;0;0;32;peninsula
CA182633R0093;1826;33R;93;R;20380;1.133;1966;12;18;32;peninsula
CA180733R0012;1807;33R;12;R;20000;2.870;1966;0;0;32;peninsula
CA181032V0128;1810;32V;128;V;18000;1.071;1966;0;0;32;peninsula
CA181531L0070;1815;31L;70;L;23300;1.121;1966;0;0;32;peninsula
CA214232V0173;2142;32V;173;V;;2.967;1968;12;23;32;peninsula
CA184831L0177;1848;31L;177;L;19200;1.116;1966;12;27;32;peninsula
CA181631L0040;1816;31L;40;L;16000;1.120;1966;0;0;32;peninsula
CA183333R0073;1833;33R;73;R;20380;1.110;1966;12;18;32;peninsula
CA182131L0136;1821;31L;136;L;16000;2.849;1966;11;18;32;peninsula
CA180132V0160;1801;32V;160;V;;1.139;1966;0;0;32;peninsula
CA184431L0099;1844;31L;99;L;19200;1.122;1966;12;27;32;peninsula
CA207532V0282;2075;32V;282;V;;2.799;1967;12;0;32;peninsula
CA214033R0361;2140;33R;361;R;;2.947;1968;12;23;32;peninsula
CA182733R0018;1827;33R;18;R;20380;2.934;1966;12;18;32;peninsula
CA180032V0007;1800;32V;7;V;;2.925;1966;0;0;32;peninsula
CA216632V0322;2166;32V;322;V;;1.117;1969;1;12;32;peninsula
CA183431L0040;1834;31L;40;L;20500;3.586;1966;11;28;32;peninsula
CA181631L0176;1816;31L;176;L;16000;1.120;1966;0;0;32;peninsula
CA182333R0024;1823;33R;24;R;20000;0.3139;1966;11;25;32;peninsula
CA216333R0164;2163;33R;164;R;;2.897;1968;0;0;32;peninsula
CA214132V0114;2141;32V;114;V;;1.162;1968;12;23;32;peninsula
CA181433R0009;1814;33R;9;R;23300;2.890;1966;0;0;32;peninsula
CA184433R0122;1844;33R;122;R;19200;1.122;1966;12;27;32;peninsula
CA182132V0189;1821;32V;189;V;16000;2.849;1966;11;18;32;peninsula
CA181033R0170;1810;33R;170;R;18000;1.071;1966;0;0;32;peninsula
CA214231L0160;2142;31L;160;L;;2.967;1968;12;23;32;peninsula
CA182531L0005;1825;31L;5;L;20380;2.925;1966;12;18;32;peninsula
CA184932V0203;1849;32V;203;V;19200;2.837;1966;12;27;32;peninsula
CA180533R0036;1805;33R;36;R;;1.048;1966;0;0;32;peninsula
CA216431L0235;2164;31L;235;L;;1.121;1969;1;12;32;peninsula
CA183333R0137;1833;33R;137;R;20380;1.110;1966;12;18;32;peninsula
CA174732V0190;1747;32V;190;V;24000;1.144;1966;1;28;32;peninsula
CA184732V0057;1847;32V;57;V;19200;2.916;1966;12;27;32;peninsula
CA214231L0133;2142;31L;133;L;;2.967;1968;12;23;32;peninsula
CA183233R0047;1832;33R;47;R;20360;2.841;1966;12;18;32;peninsula
CA180933R0101;1809;33R;101;R;20000;2.926;1966;0;0;32;peninsula
CA213331L0281;2133;31L;281;L;;2.853;1968;12;20;32;peninsula
CA181332V0144;1813;32V;144;V;20000;1.118;1966;0;0;32;peninsula
CA182232V0060;1822;32V;60;V;20500;1.810;1966;11;23;32;peninsula
CA182531L0103;1825;31L;103;L;20380;2.925;1966;12;18;32;peninsula
CA216331L0161;2163;31L;161;L;;2.897;1968;0;0;32;peninsula
CA184633R0353;1846;33R;353;R;19200;1.111;1966;12;27;32;peninsula
CA212132V0067;2121;32V;67;V;;2.908;1968;11;23;32;peninsula
CA181131L0201;1811;31L;201;L;18000;2.842;1966;0;0;32;peninsula
CA216433R0222;2164;33R;222;R;;1.121;1969;1;12;32;peninsula
CA181631L0069;1816;31L;69;L;16000;1.120;1966;0;0;32;peninsula
CA184731L0035;1847;31L;35;L;19200;2.916;1966;12;27;32;peninsula
CA207432V0218;2074;32V;218;V;;1.033;1967;12;0;32;peninsula
CA180931L0121;1809;31L;121;L;20000;2.926;1966;0;0;32;peninsula
CA213531L0300;2135;31L;300;L;;1.590;1968;12;20;32;peninsula
CA180031L0010;1800;31L;10;L;;2.925;1966;0;0;32;peninsula
CA182433R0105;1824;33R;105;R;20500;1.798;1966;11;25;32;peninsula
CA181233R0074;1812;33R;74;R;20340;2.867;1966;12;18;32;peninsula
CA216433R0212;2164;33R;212;R;;1.121;1969;1;12;32;peninsula
CA182132V0124;1821;32V;124;V;16000;2.849;1966;11;18;32;peninsula
CA212133R0071;2121;33R;71;R;;2.908;1968;11;23;32;peninsula
CA181633R0153;1816;33R;153;R;16000;1.120;1966;0;0;32;peninsula
CA182131L0061;1821;31L;61;L;16000;2.849;1966;11;18;32;peninsula
CA212332V0035;2123;32V;35;V;;2.855;1968;11;18;32;peninsula
CA183333R0072;1833;33R;72;R;20380;1.110;1966;12;18;32;peninsula
CA181832V0027;1818;32V;27;V;20700;1.109;1966;0;0;32;peninsula
CA181531L0042;1815;31L;42;L;23300;1.121;1966;0;0;32;peninsula
CA184731L0002;1847;31L;2;L;19200;2.916;1966;12;27;32;peninsula
CA181233R0047;1812;33R;47;R;20340;2.867;1966;12;18;32;peninsula
CA184531L0234;1845;31L;234;L;19200;2.909;1966;12;27;32;peninsula
CA183433R0029;1834;33R;29;R;20500;3.586;1966;11;28;32;peninsula
CA183131L0069;1831;31L;69;L;20360;1.038;1966;12;18;32;peninsula
CA184333R0064;1843;33R;64;R;19200;1.108;1966;12;27;32;peninsula
CA183033R0008;1830;33R;8;R;23300;1.029;1966;0;0;32;peninsula
CA181333R0197;1813;33R;197;R;20000;1.118;1966;0;0;32;peninsula
CA174733R0188;1747;33R;188;R;24000;1.144;1966;1;28;32;peninsula
CA181232V0030;1812;32V;30;V;20340;2.867;1966;12;18;32;peninsula
CA216432V0218;2164;32V;218;V;;1.121;1969;1;12;32;peninsula
CA174332V0235;1743;32V;235;V;25000;2.913;1966;1;29;32;peninsula
CA182532V0110;1825;32V;110;V;20380;2.925;1966;12;18;32;peninsula
CA182133R0101;1821;33R;101;R;16000;2.849;1966;11;18;32;peninsula
CA184433R0099;1844;33R;99;R;19200;1.122;1966;12;27;32;peninsula
CA183131L0033;1831;31L;33;L;20360;1.038;1966;12;18;32;peninsula
CA180532V0028;1805;32V;28;V;;1.048;1966;0;0;32;peninsula
CA183232V0022;1832;32V;22;V;20360;2.841;1966;12;18;32;peninsula
CA174731L0188;1747;31L;188;L;24000;1.144;1966;1;28;32;peninsula
CA212333R0013;2123;33R;13;R;;2.855;1968;11;18;32;peninsula
CA182131L0077;1821;31L;77;L;16000;2.849;1966;11;18;32;peninsula
CA214131L0104;2141;31L;104;L;;1.162;1968;12;23;32;peninsula
CA183233R0061;1832;33R;61;R;20360;2.841;1966;12;18;32;peninsula
CA174331L0234;1743;31L;234;L;25000;2.913;1966;1;29;32;peninsula
CA182231L0106;1822;31L;106;L;20500;1.810;1966;11;23;32;peninsula
CA182732V0038;1827;32V;38;V;20380;2.934;1966;12;18;32;peninsula
CA212432V0090;2124;32V;90;V;;984.467;1968;11;23;32;peninsula
CA181333R0157;1813;33R;157;R;20000;1.118;1966;0;0;32;peninsula
CA182331L0039;1823;31L;39;L;20000;0.3139;1966;11;25;32;peninsula
CA207433R0196;2074;33R;196;R;;1.033;1967;12;0;32;peninsula
CA181331L0169;1813;31L;169;L;20000;1.118;1966;0;0;32;peninsula
CA184631L0320;1846;31L;320;L;19200;1.111;1966;12;27;32;peninsula
CA181332V0089;1813;32V;89;V;20000;1.118;1966;0;0;32;peninsula
CA180131L0080;1801;31L;80;L;;1.139;1966;0;0;32;peninsula
CA182132V0073;1821;32V;73;V;16000;2.849;1966;11;18;32;peninsula
CA174432V0261;1744;32V;261;V;25000;1.115;1966;1;29;32;peninsula
CA181532V0016;1815;32V;16;V;23300;1.121;1966;0;0;32;peninsula
CA216431L0227;2164;31L;227;L;;1.121;1969;1;12;32;peninsula
CA212332V0013;2123;32V;13;V;;2.855;1968;11;18;32;peninsula
CA184432V0162;1844;32V;162;V;19200;1.122;1966;12;27;32;peninsula
CA216131L0074;2161;31L;74;L;;2.909;1969;1;8;32;peninsula
CA184732V0071;1847;32V;71;V;19200;2.916;1966;12;27;32;peninsula
CA164432V0083;1644;32V;83;V;25000;2.058;1965;2;18;32;peninsula
CA180731L0035;1807;31L;35;L;20000;2.870;1966;0;0;32;peninsula
CA182632V0110;1826;32V;110;V;20380;1.133;1966;12;18;32;peninsula
CA181633R0173;1816;33R;173;R;16000;1.120;1966;0;0;32;peninsula
CA214231L0124;2142;31L;124;L;;2.967;1968;12;23;32;peninsula
CA181433R0020;1814;33R;20;R;23300;2.890;1966;0;0;32;peninsula
CA182132V0093;1821;32V;93;V;16000;2.849;1966;11;18;32;peninsula
CA183031L0016;1830;31L;16;L;23300;1.029;1966;0;0;32;peninsula
CA182533R0100;1825;33R;100;R;20380;2.925;1966;12;18;32;peninsula
CA207431L0184;2074;31L;184;L;;1.033;1967;12;0;32;peninsula
CA216333R0160;2163;33R;160;R;;2.897;1968;0;0;32;peninsula
CA181232V0043;1812;32V;43;V;20340;2.867;1966;12;18;32;peninsula
CA182631L0072;1826;31L;72;L;20380;1.133;1966;12;18;32;peninsula
CA182231L0050;1822;31L;50;L;20500;1.810;1966;11;23;32;peninsula
CA183433R0022;1834;33R;22;R;20500;3.586;1966;11;28;32;peninsula
CA182133R0010;1821;33R;10;R;16000;2.849;1966;11;18;32;peninsula
CA181533R0024;1815;33R;24;R;23300;1.121;1966;0;0;32;peninsula
CA181532V0066;1815;32V;66;V;23300;1.121;1966;0;0;32;peninsula
CA203933R0254;2039;33R;254;R;25000;3.387;1967;11;20;32;marie_byrd_land
CA216531L0250;2165;31L;250;L;;2.883;1969;1;12;32;peninsula
CA216132V0070;2161;32V;70;V;;2.909;1969;1;8;32;peninsula
CA207531L0358;2075;31L;358;L;;2.799;1967;12;0;32;peninsula
CA184533R0212;1845;33R;212;R;19200;2.909;1966;12;27;32;peninsula
CA183332V0023;1833;32V;23;V;20380;1.110;1966;12;18;32;peninsula
CA182231L0102;1822;31L;102;L;20500;1.810;1966;11;23;32;peninsula
CA214131L0070;2141;31L;70;L;;1.162;1968;12;23;32;peninsula
CA174631L0167;1746;31L;167;L;24000;2.936;1966;1;28;32;peninsula
CA184332V0006;1843;32V;6;V;19200;1.108;1966;12;27;32;peninsula
CA182232V0047;1822;32V;47;V;20500;1.810;1966;11;23;32;peninsula
CA180031L0036;1800;31L;36;L;;2.925;1966;0;0;32;peninsula
CA184632V0371;1846;32V;371;V;19200;1.111;1966;12;27;32;peninsula
CA181333R0100;1813;33R;100;R;20000;1.118;1966;0;0;32;peninsula
CA184731L0026;1847;31L;26;L;19200;2.916;1966;12;27;32;peninsula
CA182531L0034;1825;31L;34;L;20380;2.925;1966;12;18;32;peninsula
CA213331L0280;2133;31L;280;L;;2.853;1968;12;20;32;peninsula
CA181831L0050;1818;31L;50;L;20700;1.109;1966;0;0;32;peninsula
CA184831L0096;1848;31L;96;L;19200;1.116;1966;12;27;32;peninsula
CA181033R0142;1810;33R;142;R;18000;1.071;1966;0;0;32;peninsula
CA184931L0188;1849;31L;188;L;19200;2.837;1966;12;27;32;peninsula
CA181633R0092;1816;33R;92;R;16000;1.120;1966;0;0;32;peninsula
CA181632V0055;1816;32V;55;V;16000;1.120;1966;0;0;32;peninsula
CA182433R0039;1824;33R;39;R;20500;1.798;1966;11;25;32;peninsula
CA182131L0169;1821;31L;169;L;16000;2.849;1966;11;18;32;peninsula
CA174232V0068;1742;32V;68;V;25000;1.125;1966;1;29;32;peninsula
CA184432V0186;1844;32V;186;V;19200;1.122;1966;12;27;32;peninsula
CA196332V0064;1963;32V;64;V;26000;1.051;1967;1;7;32;peninsula
CA183231L0058;1832;31L;58;L;20360;2.841;1966;12;18;32;peninsula
CA181031L0124;1810;31L;124;L;18000;1.071;1966;0;0;32;peninsula
CA183333R0075;1833;33R;75;R;20380;1.110;1966;12;18;32;peninsula
CA182531L0041;1825;31L;41;L;20380;2.925;1966;12;18;32;peninsula
CA182531L0033;1825;31L;33;L;20380;2.925;1966;12;18;32;peninsula
CA196932V0180;1969;32V;180;V;26000;1.111;1967;1;7;32;peninsula
CA181733R0013;1817;33R;13;R;20700;2.877;1966;0;0;32;peninsula
CA184632V0340;1846;32V;340;V;19200;1.111;1966;12;27;32;peninsula
CA181633R0124;1816;33R;124;R;16000;1.120;1966;0;0;32;peninsula
CA184332V0007;1843;32V;7;V;19200;1.108;1966;12;27;32;peninsula
CA180131L0112;1801;31L;112;L;;1.139;1966;0;0;32;peninsula
CA181333R0084;1813;33R;84;R;20000;1.118;1966;0;0;32;peninsula
CA182231L0018;1822;31L;18;L;20500;1.810;1966;11;23;32;peninsula
CA181532V0014;1815;32V;14;V;23300;1.121;1966;0;0;32;peninsula
CA216131L0077;2161;31L;77;L;;2.909;1969;1;8;32;peninsula
CA183332V0021;1833;32V;21;V;20380;1.110;1966;12;18;32;peninsula
CA182931L0024;1829;31L;24;L;20150;2.851;1966;12;18;32;peninsula
CA180133R0127;1801;33R;127;R;;1.139;1966;0;0;32;peninsula
CA212433R0055;2124;33R;55;R;;984.467;1968;11;23;32;peninsula
CA180531L0021;1805;31L;21;L;;1.048;1966;0;0;32;peninsula
CA183233R0006;1832;33R;6;R;20360;2.841;1966;12;18;32;peninsula
CA196931L0173;1969;31L;173;L;26000;1.111;1967;1;7;32;peninsula
CA181032V0138;1810;32V;138;V;18000;1.071;1966;0;0;32;peninsula
CA180133R0142;1801;33R;142;R;;1.139;1966;0;0;32;peninsula
CA184633R0318;1846;33R;318;R;19200;1.111;1966;12;27;32;peninsula
CA182433R0095;1824;33R;95;R;20500;1.798;1966;11;25;32;peninsula
CA216732V0361;2167;32V;361;V;;1.103;1969;1;12;32;peninsula
CA181132V0187;1811;32V;187;V;18000;2.842;1966;0;0;32;peninsula
CA183333R0147;1833;33R;147;R;20380;1.110;1966;12;18;32;peninsula
CA216032V0038;2160;32V;38;V;;1.096;1969;1;8;32;peninsula
CA181133R0188;1811;33R;188;R;18000;2.842;1966;0;0;32;peninsula
CA181031L0156;1810;31L;156;L;18000;1.071;1966;0;0;32;peninsula
CA184731L0069;1847;31L;69;L;19200;2.916;1966;12;27;32;peninsula
CA181731L0029;1817;31L;29;L;20700;2.877;1966;0;0;32;peninsula
CA183331L0063;1833;31L;63;L;20380;1.110;1966;12;18;32;peninsula
CA182433R0042;1824;33R;42;R;20500;1.798;1966;11;25;32;peninsula
CA181531L0022;1815;31L;22;L;23300;1.121;1966;0;0;32;peninsula
CA216433R0238;2164;33R;238;R;;1.121;1969;1;12;32;peninsula
CA196933R0168;1969;33R;168;R;26000;1.111;1967;1;7;32;peninsula
CA216632V0320;2166;32V;320;V;;1.117;1969;1;12;32;peninsula
CA184732V0025;1847;32V;25;V;19200;2.916;1966;12;27;32;peninsula
CA181832V0035;1818;32V;35;V;20700;1.109;1966;0;0;32;peninsula
CA181632V0004;1816;32V;4;V;16000;1.120;1966;0;0;32;peninsula
CA164432V0071;1644;32V;71;V;25000;2.058;1965;2;18;32;peninsula
CA182132V0110;1821;32V;110;V;16000;2.849;1966;11;18;32;peninsula
CA181631L0026;1816;31L;26;L;16000;1.120;1966;0;0;32;peninsula
CA184833R0144;1848;33R;144;R;19200;1.116;1966;12;27;32;peninsula
CA184831L0168;1848;31L;168;L;19200;1.116;1966;12;27;32;peninsula
CA174533R0008;1745;33R;8;R;24000;1.135;1966;1;28;32;peninsula
CA181433R0004;1814;33R;4;R;23300;2.890;1966;0;0;32;peninsula
CA183132V0075;1831;32V;75;V;20360;1.038;1966;12;18;32;peninsula
CA184932V0271;1849;32V;271;V;19200;2.837;1966;12;27;32;peninsula
CA181233R0027;1812;33R;27;R;20340;2.867;1966;12;18;32;peninsula
CA212432V0071;2124;32V;71;V;;984.467;1968;11;23;32;peninsula
CA184733R0046;1847;33R;46;R;19200;2.916;1966;12;27;32;peninsula
CA212132V0078;2121;32V;78;V;;2.908;1968;11;23;32;peninsula
CA181631L0093;1816;31L;93;L;16000;1.120;1966;0;0;32;peninsula
CA164433R0050;1644;33R;50;R;25000;2.058;1965;2;18;32;peninsula
CA174831L0300;1748;31L;300;L;24000;2.942;1966;1;28;32;peninsula
CA183232V0027;1832;32V;27;V;20360;2.841;1966;12;18;32;peninsula
CA182933R0031;1829;33R;31;R;20150;2.851;1966;12;18;32;peninsula
CA184633R0280;1846;33R;280;R;19200;1.111;1966;12;27;32;peninsula
CA207433R0219;2074;33R;219;R;;1.033;1967;12;0;32;peninsula
CA207332V0096;2073;32V;96;V;;2.870;1967;12;0;32;peninsula
CA184333R0050;1843;33R;50;R;19200;1.108;1966;12;27;32;peninsula
CA180132V0135;1801;32V;135;V;;1.139;1966;0;0;32;peninsula
CA182132V0111;1821;32V;111;V;16000;2.849;1966;11;18;32;peninsula
CA184533R0210;1845;33R;210;R;19200;2.909;1966;12;27;32;peninsula
CA207332V0135;2073;32V;135;V;;2.870;1967;12;0;32;peninsula
CA180131L0160;1801;31L;160;L;;1.139;1966;0;0;32;peninsula
CA216631L0270;2166;31L;270;L;;1.117;1969;1;12;32;peninsula
CA174232V0080;1742;32V;80;V;25000;1.125;1966;1;29;32;peninsula
CA216031L0026;2160;31L;26;L;;1.096;1969;1;8;32;peninsula
CA182231L0015;1822;31L;15;L;20500;1.810;1966;11;23;32;peninsula
CA207332V0111;2073;32V;111;V;;2.870;1967;12;0;32;peninsula
CA180132V0111;1801;32V;111;V;;1.139;1966;0;0;32;peninsula
CA182432V0059;1824;32V;59;V;20500;1.798;1966;11;25;32;peninsula
CA180633R0134;1806;33R;134;R;;2.883;1966;0;0;32;peninsula
CA182132V0094;1821;32V;94;V;16000;2.849;1966;11;18;32;peninsula
CA182631L0095;1826;31L;95;L;20380;1.133;1966;12;18;32;peninsula
CA181333R0185;1813;33R;185;R;20000;1.118;1966;0;0;32;peninsula
CA182733R0014;1827;33R;14;R;20380;2.934;1966;12;18;32;peninsula
CA183532V0038;1835;32V;38;V;20500;3.598;1966;11;28;32;peninsula
CA216632V0287;2166;32V;287;V;;1.117;1969;1;12;32;peninsula
CA216132V0042;2161;32V;42;V;;2.909;1969;1;8;32;peninsula
CA213332V0279;2133;32V;279;V;;2.853;1968;12;20;32;peninsula
CA196533R0019;1965;33R;19;R;26000;2.933;1967;1;7;32;peninsula
CA182133R0184;1821;33R;184;R;16000;2.849;1966;11;18;32;peninsula
CA182431L0029;1824;31L;29;L;20500;1.798;1966;11;25;32;peninsula
CA181633R0135;1816;33R;135;R;16000;1.120;1966;0;0;32;peninsula
CA184532V0273;1845;32V;273;V;19200;2.909;1966;12;27;32;peninsula
CA213433R0284;2134;33R;284;R;;908.952;1968;12;20;32;peninsula
CA183233R0025;1832;33R;25;R;20360;2.841;1966;12;18;32;peninsula
CA180933R0090;1809;33R;90;R;20000;2.926;1966;0;0;32;peninsula
CA184931L0277;1849;31L;277;L;19200;2.837;1966;12;27;32;peninsula
CA182631L0091;1826;31L;91;L;20380;1.133;1966;12;18;32;peninsula
CA182333R0031;1823;33R;31;R;20000;0.3139;1966;11;25;32;peninsula
CA213332V0273;2133;32V;273;V;;2.853;1968;12;20;32;peninsula
CA182931L0046;1829;31L;46;L;20150;2.851;1966;12;18;32;peninsula
CA180032V0078;1800;32V;78;V;;2.925;1966;0;0;32;peninsula
CA181333R0183;1813;33R;183;R;20000;1.118;1966;0;0;32;peninsula
